"area"	"name"	"title"	"intent"	"description"	"related_areas"	"jurisdictions"	"procedures"	"phases"	"client_sides"	"deliverables"	"triggers"	"exclusions"	"required_inputs"	"alternatives"	"official_sources"	"legal_cutoff"	"review_status"	"risk_level"	"path"
"Ambiental"	"ambiental-defesa-em-acao-civil-publica-ambiental"	"Defesa em Ação Civil Pública Ambiental"	"defesa em acao civil publica ambiental"	"Gera contestação completa em ação civil pública ambiental (ACP), proposta pelo Ministério Público, órgãos públicos ou associações, com fundamento na Lei 7.347/85, na Lei 6.938/81 (responsabilidade objetiva), na Lei 9.605/98 e na CF/88 (art. 225), explorando todas as teses de defesa: preliminares processuais, ilegitimidade ativa, ausência de dano, prescrição, proporcionalidade das reparações e nexo causal. Use esta skill quando a solicitação envolver Defesa em Ação Civil Pública Ambiental."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Ambiental/ambiental-defesa-em-acao-civil-publica-ambiental/SKILL.md"
"Ambiental"	"ambiental-defesa-em-auto-de-infracao-ambiental"	"Defesa em Auto de Infração Ambiental"	"defesa em auto de infracao ambiental"	"Gera defesa administrativa completa contra autos de infração lavrados por órgãos ambientais (IBAMA, ICMBio, órgãos estaduais do SISNAMA), com impugnação de multas, embargos, interdições e apreensões, fundamentada na Lei 9.605/98, no Decreto 6.514/2008 e nos princípios do processo administrativo (Lei 9.784/99). Use esta skill quando a solicitação envolver Defesa em Auto de Infração Ambiental."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Ambiental/ambiental-defesa-em-auto-de-infracao-ambiental/SKILL.md"
"Ambiental"	"ambiental-defesa-em-crime-ambiental"	"Defesa em Crime Ambiental"	"defesa em crime ambiental"	"Gera defesa criminal completa em processos por crimes ambientais previstos na Lei 9.605/98 (crimes contra a fauna, flora, poluição, ordenamento urbano e patrimônio cultural), incluindo resposta à acusação, alegações finais e habeas corpus, explorando atipicidade, excludentes de ilicitude, extinção da punibilidade pela reparação do dano e suspensão condicional do processo. Use esta skill quando a solicitação envolver Defesa em Crime Ambiental."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Ambiental/ambiental-defesa-em-crime-ambiental/SKILL.md"
"Ambiental"	"ambiental-defesa-em-processo-administrativo-ambiental-sisnama"	"Defesa em Processo Administrativo Ambiental (SISNAMA)"	"defesa em processo administrativo ambiental sisnama"	"Gera defesa administrativa completa em processos sancionadores instaurados por órgãos do SISNAMA (IBAMA, ICMBio, órgãos estaduais como CETESB, INEA, FEPAM, IAT, SEMA etc. e órgãos municipais), em qualquer fase — defesa prévia, alegações finais, recurso hierárquico — impugnando as infrações descritas com base na Lei 9.605/98, Decreto 6.514/2008, Lei 6.938/81, Lei 9.784/99 e CF/88. Use esta skill quando a solicitação envolver Defesa em Processo Administrativo Ambiental (SISNAMA)."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Ambiental/ambiental-defesa-em-processo-administrativo-ambiental-sisnama/SKILL.md"
"Ambiental"	"ambiental-licenca-de-operacao-corretiva-e-regulari-eb61aa46"	"Licença de Operação Corretiva e Regularização Ambiental"	"licenca de operacao corretiva e regulari eb61aa46"	"Gera requerimento de licença de operação corretiva (LOC) e peças de regularização ambiental para empreendimentos e atividades que operam sem licença ou com licença vencida, com base na Resolução CONAMA 237/97, na Lei 6.938/81 e nas normas estaduais de regularização ambiental, incluindo estratégia para regularização do passivo e suspensão de sanções durante o processo. Use esta skill quando a solicitação envolver Licença de Operação Corretiva e Regularização Ambiental."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Ambiental/ambiental-licenca-de-operacao-corretiva-e-regulari-eb61aa46/SKILL.md"
"Ambiental"	"ambiental-licenciamento-ambiental-recurso-e-impugnacao"	"Licenciamento Ambiental — Recurso e Impugnação"	"licenciamento ambiental recurso e impugnacao"	"Gera recursos administrativos contra indeferimento, condicionantes abusivas, exigências ilegais e revogação de licenças ambientais (LP, LI, LO), com base na Resolução CONAMA 237/97, na Lei 6.938/81 (PNMA), na LC 140/2011 (competências do licenciamento) e na Lei 9.784/99 (processo administrativo federal). Use esta skill quando a solicitação envolver Licenciamento Ambiental — Recurso e Impugnação."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Ambiental/ambiental-licenciamento-ambiental-recurso-e-impugnacao/SKILL.md"
"Ambiental"	"ambiental-mandado-de-seguranca-contra-licenca-ambiental"	"Mandado de Segurança contra Licença Ambiental"	"mandado de seguranca contra licenca ambiental"	"Gera petição inicial de Mandado de Segurança para atacar ato de autoridade ambiental relacionado a licença ambiental — seja para anular licença concedida ilegalmente a terceiro (MS de terceiro prejudicado), seja para compelir o órgão a conceder licença indevidamente negada (MS do empreendedor). Fundamentado na Lei 12.016/2009, CF/88 art. 5º, LXIX, Lei 6.938/81, Res. CONAMA 237/97 e Lei 9.605/98. Use esta skill quando a solicitação envolver Mandado de Segurança contra Licença Ambiental."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Ambiental/ambiental-mandado-de-seguranca-contra-licenca-ambiental/SKILL.md"
"Ambiental"	"ambiental-recurso-administrativo-contra-auto-de-in-7ee25742"	"Recurso Administrativo contra Auto de Infração do IBAMA"	"recurso administrativo contra auto de in 7ee25742"	"Gera recurso administrativo completo em segunda instância contra decisão que manteve (total ou parcialmente) auto de infração ambiental lavrado pelo IBAMA, dirigido ao IBAMA/DIINF ou à Câmara de Recursos do IBAMA (CRAMP), com impugnação da fundamentação da decisão recorrida, reapresentação das teses de defesa e pedido de reforma ou anulação, fundamentado no Decreto 6.514/2008, na Lei 9.605/98 e na Lei 9.784/99. Use esta skill quando a solicitação envolver Recurso Administrativo contra Auto de Infração do IBAMA."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Ambiental/ambiental-recurso-administrativo-contra-auto-de-in-7ee25742/SKILL.md"
"Ambiental"	"ambiental-termo-de-ajustamento-de-conduta-ambiental-tac"	"Termo de Ajustamento de Conduta Ambiental (TAC)"	"termo de ajustamento de conduta ambiental tac"	"Gera minuta de Termo de Ajustamento de Conduta (TAC) ambiental, instrumento extrajudicial firmado entre o infrator e o órgão ambiental ou Ministério Público para regularização de danos e adequação à legislação, com base no art. 79-A da Lei 9.605/98 e na Lei 7.347/85 (art. 5º, §6º). Use esta skill quando a solicitação envolver Termo de Ajustamento de Conduta Ambiental (TAC)."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Ambiental/ambiental-termo-de-ajustamento-de-conduta-ambiental-tac/SKILL.md"
"Bancário"	"bancario-acao-contra-banco-por-fraude-em-conta-tra-df694da1"	"Ação contra Banco por Fraude em Conta (Transferência Não Autorizada)"	"acao contra banco por fraude em conta tra df694da1"	"Gera petição inicial de ação de indenização e restituição contra instituição financeira por transferências não autorizadas realizadas por fraudadores (estelionato, phishing, SIM swap, golpe do falso banco, acesso indevido ao aplicativo), com pedido de devolução dos valores e reparação por danos morais, fundamentada na responsabilidade objetiva do banco como fornecedor de serviço. Use esta skill quando a solicitação envolver Ação contra Banco por Fraude em Conta (Transferência Não Autorizada)."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Bancário/bancario-acao-contra-banco-por-fraude-em-conta-tra-df694da1/SKILL.md"
"Bancário"	"bancario-acao-de-indenizacao-por-abertura-indevida-1df86da5"	"Ação de Indenização por Abertura Indevida de Conta (Conta Fantasma)"	"acao de indenizacao por abertura indevida 1df86da5"	"Gera petição inicial de ação de indenização por danos morais e materiais contra instituição financeira que abriu conta bancária em nome do consumidor sem seu conhecimento ou consentimento, com pedido de encerramento imediato da conta, exclusão de débitos gerados em seu nome e reparação pelos prejuízos causados, fundamentada na responsabilidade objetiva do banco e na LGPD. Use esta skill quando a solicitação envolver Ação de Indenização por Abertura Indevida de Conta (Conta Fantasma)."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Bancário/bancario-acao-de-indenizacao-por-abertura-indevida-1df86da5/SKILL.md"
"Bancário"	"bancario-acao-de-indenizacao-por-inscricao-indevid-946f823e"	"Ação de Indenização por Inscrição Indevida no SCR (Banco Central)"	"acao de indenizacao por inscricao indevid 946f823e"	"Gera petição inicial de ação de indenização por danos morais e materiais decorrentes de inscrição indevida no Sistema de Informações de Crédito (SCR) do Banco Central do Brasil, com pedido de retificação dos dados e reparação pelos prejuízos causados ao consumidor no acesso ao crédito e nas relações comerciais. Use esta skill quando a solicitação envolver Ação de Indenização por Inscrição Indevida no SCR (Banco Central)."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Bancário/bancario-acao-de-indenizacao-por-inscricao-indevid-946f823e/SKILL.md"
"Bancário"	"bancario-acao-de-revisao-de-contrato-de-credito-im-2c1c02d0"	"Ação de Revisão de Contrato de Crédito Imobiliário (FGTS/SFH)"	"acao de revisao de contrato de credito im 2c1c02d0"	"Gera petição inicial de ação revisional de contrato de financiamento imobiliário vinculado ao Sistema Financeiro da Habitação (SFH) ou com utilização de FGTS, com pedido de revisão de cláusulas abusivas, recálculo das prestações, devolução de valores pagos a maior e eventual afastamento de encargos ilegais incidentes sobre o saldo devedor. Use esta skill quando a solicitação envolver Ação de Revisão de Contrato de Crédito Imobiliário (FGTS/SFH)."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Bancário/bancario-acao-de-revisao-de-contrato-de-credito-im-2c1c02d0/SKILL.md"
"Bancário"	"bancario-acao-revisional-de-contrato-bancario"	"Ação Revisional de Contrato Bancário"	"acao revisional de contrato bancario"	"Gera petição inicial de ação revisional de contrato bancário para rediscutir encargos abusivos, taxa de juros, capitalização irregular, tarifas indevidas e cláusulas leoninas em contratos de empréstimo, financiamento, cartão de crédito e leasing, com pedido de revisão e devolução de valores pagos a maior. Use esta skill quando a solicitação envolver Ação Revisional de Contrato Bancário."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Bancário/bancario-acao-revisional-de-contrato-bancario/SKILL.md"
"Bancário"	"bancario-consignacao-e-purgacao-da-mora"	"Consignação e Purgação da Mora"	"consignacao e purgacao da mora"	"Gera petição de ação de consignação em pagamento ou petição de purgação da mora em ação de busca e apreensão, para situações em que o banco recusa o recebimento do pagamento ou o devedor precisa depositar o valor em juízo para afastar a inadimplência e evitar a perda do bem. Use esta skill quando a solicitação envolver Consignação e Purgação da Mora."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Bancário/bancario-consignacao-e-purgacao-da-mora/SKILL.md"
"Bancário"	"bancario-contestacao-de-acao-monitoria-bancaria"	"Contestação de Ação Monitória Bancária"	"contestacao de acao monitoria bancaria"	"Gera embargos monitórios em ação monitória ajuizada por banco ou instituição financeira, com defesas processuais (nulidade do título, prescrição, ilegitimidade) e de mérito (abusividade contratual, excesso de cobrança, pagamento, novação), dentro do prazo de 15 dias previsto no art. 702 do CPC. Use esta skill quando a solicitação envolver Contestação de Ação Monitória Bancária."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Bancário/bancario-contestacao-de-acao-monitoria-bancaria/SKILL.md"
"Bancário"	"bancario-contestacao-de-busca-e-apreensao"	"Contestação de Busca e Apreensão"	"contestacao de busca e apreensao"	"Gera contestação completa em ação de busca e apreensão de bem alienado fiduciariamente (Decreto-Lei 911/1969), com defesas processuais, arguição de irregularidades na notificação, revisão de contrato e pedido de emenda da mora, além de eventuais reconvenções. Use esta skill quando a solicitação envolver Contestação de Busca e Apreensão."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Bancário/bancario-contestacao-de-busca-e-apreensao/SKILL.md"
"Bancário"	"bancario-defesa-em-execucao-com-alienacao-fiduciaria"	"Defesa em Execução com Alienação Fiduciária"	"defesa em execucao com alienacao fiduciaria"	"Gera embargos à execução ou impugnação ao cumprimento de sentença em processos executivos bancários com garantia de alienação fiduciária, explorando excesso de execução, nulidades, abusividades contratuais e o direito à purga da mora antes da consolidação da propriedade. Use esta skill quando a solicitação envolver Defesa em Execução com Alienação Fiduciária."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Bancário/bancario-defesa-em-execucao-com-alienacao-fiduciaria/SKILL.md"
"Bancário"	"bancario-indenizacao-por-inscricao-indevida-em-cad-103f3adb"	"Indenização por Inscrição Indevida em Cadastros de Inadimplentes"	"indenizacao por inscricao indevida em cad 103f3adb"	"Gera petição inicial de ação de indenização por danos morais (e materiais, quando aplicável) decorrentes de inscrição indevida do nome do cliente em cadastros de proteção ao crédito (SPC, Serasa, SCPC), com pedido de retirada imediata via tutela antecipada e reparação pelos danos causados. Use esta skill quando a solicitação envolver Indenização por Inscrição Indevida em Cadastros de Inadimplentes."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Bancário/bancario-indenizacao-por-inscricao-indevida-em-cad-103f3adb/SKILL.md"
